CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8453","THEA 432","1","The Actor&#39;s Voice II","3","","Lec","MW","1100-1215","FERG T107","Stetkevych, Julian","1","Open",
"8454","THEA 491","1","Theater Practicum","1 - 3","","Pra","","","ARR ","Sweet, Tanya","0","Closed",
"9364","THEA 491","2","Theater Practicum","1 - 3","","Pra","","","ARR ","Shuhy, David","0","Closed",
"9396","THEA 491","3","Theater Practicum","1 - 3","","Pra","","","ARR ","Lloyd, Gregg","0","Closed",
"8455","THEA 492","1","Arts Admin Internship","3","","Int","","","ARR ","Godwin, Laura","0","Closed",
"8456","THEA 498","1","Thesis Project","3","","Lec","","","ARR ","Shuhy, David","7","Open",
"9456","THEA 499","1","IND ST: Dramaturgy -The Living","2","","Ind","","","ARR ","Gillman, Denise","0","Closed",
"9457","THEA 499","2","IND ST: Managmnt for the Stage","3","","Ind","","","ARR ","Sweet, Tanya","0","Closed",
"9385","TRMB 133","1","Applied Music: Trombone","2","","Lab","","","ARR ","Espy, Christopher","0","Closed",
"9350","TRMB 231","1","Applied Music: Trombone","1","","Lab","","","ARR ","Espy, Christopher","0","Closed",
"9351","TRMB 331","1","Applied Music: Trombone","1","","Lab","","","ARR ","Espy, Christopher","0","Closed",
"9352","TRPT 233","1","Applied Music: Trumpet","2","","Lab","","","ARR ","Rossum, Kelly","0","Closed",
"9353","TRPT 331","1","Applied Music: Trumpet","1","","Lab","","","ARR ","Gandolfo, Adam","0","Closed",
"9354","TRPT 333","1","Applied Music: Trumpet","2","","Lab","","","ARR ","Rossum, Kelly","0","Closed",
"9355","TRPT 433","1","Applied Music:  Trumpet","2","","Lab","","","ARR ","Rossum, Kelly","0","Closed",
"9428","VIOL 130","1","Applied Music: Violin","1 - 2","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9386","VIOL 131","1","Applied Music: Violin","1","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9387","VIOL 133","1","Applied Music: Violin","2","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9406","VOIC 130","1","Applied Music: Voice","1 - 2","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9388","VOIC 131","1","Applied Music: Voice","1","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9389","VOIC 131","2","Applied Music: Voice","1","","Lab","","","ARR ","McGuire, John","0","Closed",
"9390","VOIC 133","1","Applied Music: Voice","2","","Lab","","","ARR ","McGuire, John","0","Closed",
"9407","VOIC 133","2","Applied Music: Voice","2","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9356","VOIC 134","1","Applied Music: Voice","2","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9359","VOIC 231","1","Applied Music: Voice","1","","Lab","","","ARR ","McGuire, John","0","Closed",
"9357","VOIC 233","1","Applied Music:  Voice","2","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9360","VOIC 233","2","Applied Music:  Voice","2","","Lab","","","ARR ","McGuire, John","0","Closed",
"9361","VOIC 331","1","Applied Music: Voice","1","","Lab","","","ARR ","McGuire, John","0","Closed",
"9362","VOIC 333","1","Applied Music: Voice","2","","Lab","","","ARR ","McGuire, John","0","Closed",
"9358","VOIC 431","1","Applied Music: Voice","1","","Lab","","","ARR ","Holland, Rachel","0","Closed",
"9414","VOLA 130","1","Applied Music: Viola","1 - 2","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9391","VOLA 131","1","Applied Music: Viola","1","","Lab","","","ARR ","Tews, Jacob","0","Closed",
"9363","VOLA 231","1","Applied Music: Viola","1","","Lab","","","ARR ","Tews, Jacob","0","Closed",
